.threshold,specificity,sensitivity
0.00381581265486375,0.025768585802124093,0.9976507439310884
0.0038176550010483134,0.02582448295136948,0.9976507439310884
0.0038284202261052156,0.02588038010061487,0.9976507439310884
0.0038314788721633135,0.025936277249860258,0.9976507439310884
0.003831908094607892,0.025992174399105644,0.9976507439310884
0.0038412264361413016,0.026048071548351034,0.9976507439310884
0.003849183437904409,0.026103968697596423,0.9976507439310884
0.0038535648832947783,0.02615986584684181,0.9976507439310884
0.003861849095739072,0.0262157629960872,0.9976507439310884
0.003863940918949805,0.02627166014533259,0.9976507439310884
0.0038650928579235344,0.026327557294577978,0.9976507439310884
0.0038705298711556578,0.026383454443823364,0.9976507439310884
0.0038976999644728567,0.026439351593068754,0.9976507439310884
0.0039011813771997698,0.026495248742314143,0.9976507439310884
0.0039012118789706414,0.02655114589155953,0.9976507439310884
0.003908349150569015,0.02660704304080492,0.9976507439310884
0.003909290291735436,0.02666294019005031,0.9976507439310884
0.0039177205026107165,0.026718837339295694,0.9976507439310884
0.0039248607113704405,0.026774734488541084,0.9976507439310884
0.003924867168279129,0.026830631637786474,0.9976507439310884
0.003928460883562252,0.026886528787031863,0.9976507439310884
0.003933938417121818,0.02694242593627725,0.9976507439310884
0.003938763234056824,0.02699832308552264,0.9976507439310884
0.003943164222063855,0.02705422023476803,0.9976507439310884
0.003959638689260957,0.027110117384013414,0.9976507439310884
0.003967648907521551,0.027166014533258804,0.9976507439310884
0.003972793897041745,0.027166014533258804,0.9972592012529365
0.0039852485715335985,0.027221911682504193,0.9972592012529365
0.004004565396853693,0.02727780883174958,0.9972592012529365
0.00401031790912286,0.02733370598099497,0.9972592012529365
0.004024108052802962,0.02738960313024036,0.9972592012529365
0.004032979956412317,0.027445500279485745,0.9972592012529365
0.004038699586230658,0.027501397428731134,0.9972592012529365
0.004040683439624649,0.027557294577976524,0.9972592012529365
0.004064189673174289,0.027613191727221913,0.9972592012529365
0.004065457139313958,0.0276690888764673,0.9972592012529365
0.004066717521420683,0.02772498602571269,0.9972592012529365
0.0040692418809719945,0.02778088317495808,0.9972592012529365
0.00407122974685825,0.027836780324203465,0.9972592012529365
0.004074141987207047,0.027892677473448854,0.9972592012529365
0.004075352014978858,0.027948574622694244,0.9972592012529365
0.004076189139505967,0.02800447177193963,0.9972592012529365
0.004091567416714041,0.02806036892118502,0.9972592012529365
0.004091650405677063,0.02811626607043041,0.9972592012529365
0.004096198509357668,0.028172163219675795,0.9972592012529365
0.004096433461033206,0.028228060368921185,0.9972592012529365
0.004101060451705971,0.028283957518166574,0.9972592012529365
0.004101777884436311,0.028339854667411964,0.9972592012529365
0.004105371291433601,0.02839575181665735,0.9972592012529365
0.00410945190551976,0.02845164896590274,0.9972592012529365
0.004116121412665606,0.02850754611514813,0.9972592012529365
0.004116453242754428,0.028563443264393515,0.9972592012529365
