.threshold,specificity,sensitivity
0.2730217937568012,0.009446618222470653,0.9988253719655442
0.27306155056388,0.009502515371716043,0.9988253719655442
0.27308362207055925,0.00955841252096143,0.9988253719655442
0.2731033622930314,0.00961430967020682,0.9988253719655442
0.2731269982512528,0.009670206819452208,0.9988253719655442
0.2731368589107593,0.009726103968697596,0.9988253719655442
0.2731713433062285,0.009782001117942985,0.9988253719655442
0.2731868796830183,0.009837898267188373,0.9988253719655442
0.273239355735062,0.009893795416433761,0.9988253719655442
0.27324607163586956,0.00994969256567915,0.9988253719655442
0.273252778973855,0.010005589714924538,0.9988253719655442
0.2732680941266433,0.010061486864169928,0.9988253719655442
0.27326950647053905,0.010117384013415316,0.9988253719655442
0.27326985088637673,0.010173281162660704,0.9988253719655442
0.2732701731590862,0.010229178311906093,0.9988253719655442
0.2732701872459905,0.010285075461151481,0.9988253719655442
0.2732703684330007,0.01034097261039687,0.9988253719655442
0.27327048045546243,0.010396869759642258,0.9988253719655442
0.2732708535158674,0.010452766908887646,0.9988253719655442
0.27327085577475385,0.010508664058133036,0.9988253719655442
0.2732708560412138,0.010564561207378424,0.9988253719655442
0.27327085682627006,0.010620458356623811,0.9988253719655442
0.273271467507582,0.010676355505869201,0.9988253719655442
0.2732717777061837,0.010732252655114589,0.9988253719655442
0.27327181827913105,0.010788149804359978,0.9988253719655442
0.2732792376330588,0.010844046953605366,0.9988253719655442
0.2732836967984615,0.010899944102850754,0.9988253719655442
0.27328489107241205,0.010955841252096143,0.9988253719655442
0.273285621511027,0.011011738401341531,0.9988253719655442
0.27328602552977915,0.01106763555058692,0.9988253719655442
0.27328629261309895,0.011123532699832309,0.9988253719655442
0.27328973088742775,0.011179429849077696,0.9988253719655442
0.27330004012502523,0.011235326998323086,0.9988253719655442
0.27330360948280225,0.011291224147568474,0.9988253719655442
0.2733066845740087,0.011347121296813862,0.9988253719655442
